2.087896948478943582e+00
2.318562924311245776e+00
2.623586354116651087e+00
2.778717825658122198e+00
3.467181485227524895e+00
4.006317566921127948e+00
4.337520967273085226e+00
4.701610037449270862e+00
5.071675928666832256e+00
5.399059913769325370e+00
5.846916379017000231e+00
6.408168321337112339e+00
6.514352255694890736e+00
6.688332624410244343e+00
