2.213022504017170711e+00
2.508602429122384070e+00
2.864006518942565194e+00
3.511370273331167358e+00
3.895203584022638221e+00
4.588945217714101688e+00
5.325609681462629474e+00
5.461058638968479428e+00
5.492803454385490447e+00
5.683212638145482387e+00
6.215521578120273283e+00
6.619786910974643668e+00
6.744259880059696677e+00
