-2.392081281451547454e+02
-4.868268562992222996e+02
-5.247427749843980109e+02
-5.942837754339429921e+02
-7.039538803757102414e+02
-8.231561369032916673e+02
-8.994146410343585103e+02
-9.677755941722920170e+02
-1.020060052394525201e+03
-1.059575808258969573e+03
-1.136155087937819189e+03
-1.247053692117086030e+03
-6.601372983128387659e+02
