2.094708898831147081e+00
2.335724689756438543e+00
2.586139271854526633e+00
2.613125393180754763e+00
3.015015219514532774e+00
3.524921901172933580e+00
3.779060921696923980e+00
4.061460582536742692e+00
4.248023581342364352e+00
4.406063934868574172e+00
4.548869428079853172e+00
4.469649216247018053e+00
5.078532514647767115e+00
5.488725470673018414e+00
6.084182790884598901e+00
6.200954618101154558e+00
5.796698083476608865e+00
6.013315770092833468e+00
6.214639220979194967e+00
6.568471594851165385e+00
6.763524081692912304e+00
