-2.414181968106801150e+02
-5.039695044312073833e+02
-5.340179833412137214e+02
-5.494623494854442924e+02
-5.547270323051775449e+02
-5.719986998880360716e+02
-5.939611137650618957e+02
-6.214424460511901316e+02
-6.721652239806763873e+02
-7.302758344849787591e+02
-7.419325395137975647e+02
-7.235283365155266893e+02
-7.482725471456606101e+02
-7.930383717435356630e+02
-8.345925234088499565e+02
-8.686118813854618566e+02
-9.028183617434140160e+02
-9.541271105496805376e+02
-9.979048382638302428e+02
-9.866283236938839991e+02
-9.652258854474657710e+02
-9.852208601613908741e+02
-1.040615742002727529e+03
-1.110845359060048850e+03
-1.181712158470543955e+03
-1.242645845439809591e+03
-1.299956560288399714e+03
-6.725257835973044394e+02
